Loss,Mem,lr
6.7243,66.0,1.0
6.9038,66.0,1.0
6.1252,66.0,1.0
6.7724,66.0,1.0
6.5954,66.0,1.0
7.0336,66.0,1.0
6.5338,66.0,1.0
6.7717,66.0,1.0
6.8269,66.0,1.0
6.6493,66.0,1.0
6.7436,66.0,1.0
6.5389,66.0,1.0
6.7011,66.0,1.0
6.7995,66.0,1.0
6.3993,66.0,1.0
6.856,66.0,1.0
6.6985,66.0,1.0
6.8411,66.0,1.0
6.7968,66.0,1.0
6.7862,66.0,1.0
6.5018,66.0,1.0
6.9989,66.0,1.0
7.16,66.0,1.0
6.5132,66.0,1.0
6.5821,66.0,1.0
6.558,66.0,1.0
6.6954,66.0,1.0
6.6189,66.0,1.0
6.9288,66.0,1.0
6.6868,66.0,1.0
6.9926,66.0,1.0
6.7097,66.0,1.0
6.7167,66.0,1.0
7.1706,66.0,1.0
6.641,66.0,1.0
6.6907,66.0,1.0
6.8257,66.0,1.0
6.5297,66.0,1.0
6.4534,66.0,1.0
6.6271,66.0,1.0
6.5633,66.0,1.0
7.0462,66.0,1.0
6.9877,66.0,1.0
6.5827,66.0,1.0
6.5635,66.0,1.0
7.1815,66.0,1.0
6.7796,66.0,1.0
6.9996,66.0,1.0
6.5449,66.0,1.0
6.8601,66.0,1.0
6.3135,66.0,1.0
6.6182,66.0,1.0
6.6083,66.0,1.0
6.4786,66.0,1.0
7.1541,66.0,1.0
6.6911,66.0,1.0
6.7362,66.0,1.0
6.8306,66.0,1.0
6.7059,66.0,1.0
6.6459,66.0,1.0
6.6791,66.0,1.0
6.5813,66.0,1.0
6.5643,66.0,1.0
6.6105,66.0,1.0
6.609,66.0,1.0
7.1405,66.0,1.0
6.2982,66.0,1.0
6.9642,66.0,1.0
6.8516,66.0,1.0
6.9205,66.0,1.0
7.0296,66.0,1.0
6.9146,66.0,1.0
6.7656,66.0,1.0
6.5376,66.0,1.0
6.4891,66.0,1.0
6.8157,66.0,1.0
6.3939,66.0,1.0
6.6286,66.0,1.0
6.8859,66.0,1.0
6.7977,66.0,1.0
6.8289,66.0,1.0
6.6796,66.0,1.0
6.3731,66.0,1.0
6.7719,66.0,1.0
6.7388,66.0,1.0
7.0397,66.0,1.0
6.5467,66.0,1.0
6.6786,66.0,1.0
6.9319,66.0,1.0
6.6779,66.0,1.0
6.9384,66.0,1.0
6.8972,66.0,1.0
6.8177,66.0,1.0
7.0168,66.0,1.0
6.7527,66.0,1.0
6.891,66.0,1.0
7.0337,66.0,1.0
6.391,66.0,1.0
6.4976,66.0,1.0
6.5598,66.0,1.0
6.5003,66.0,1.0
6.9214,66.0,1.0
6.7304,66.0,1.0
6.9066,66.0,1.0
6.6791,66.0,1.0
6.8923,66.0,1.0
6.7456,66.0,1.0
6.673,66.0,1.0
6.7162,66.0,1.0
7.0012,66.0,1.0
6.9636,66.0,1.0
6.8422,66.0,1.0
6.8994,66.0,1.0
6.8304,66.0,1.0
6.6798,66.0,1.0
6.7538,66.0,1.0
6.6747,66.0,1.0
6.8116,66.0,1.0
6.8742,66.0,1.0
6.8929,66.0,1.0
7.1124,66.0,1.0
6.9825,66.0,1.0
6.6407,66.0,1.0
6.3846,66.0,1.0
6.6132,66.0,1.0
6.7438,66.0,1.0
6.5893,66.0,1.0
6.7132,66.0,1.0
6.2935,66.0,1.0
6.8697,66.0,1.0
6.4922,66.0,1.0
7.0553,66.0,1.0
6.4635,66.0,1.0
6.5703,66.0,1.0
6.6284,66.0,1.0
6.8387,66.0,1.0
6.8033,66.0,1.0
6.6845,66.0,1.0
7.0739,66.0,1.0
6.6593,66.0,1.0
6.8066,66.0,1.0
6.571,66.0,1.0
6.8383,66.0,1.0
6.7355,66.0,1.0
6.7597,,
6.5449,,
6.8028,,
